name,state,city,address,latitude,longitude,Charging Type,Supported Vehicle Types,access hours,Pricing Information,Amenities
Throttle Shrottle Moto Cafe,Haryana,gurugram,"Faridabad - Gurgaon Rd, Baliawas, Bandhwari, Haryana 122102",28.428213,77.1405458,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"ARDEE MALL, Sec 52 Gurgaon",Haryana,Gurgaon,"Ardee City Road, Sector 52, Gurgaon-122022",28.444672,77.08082,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
Atul Automobile Vasant Kunj,Delhi,New Delhi,"Vasant Kunj Mall Road, Pocket 5, Sector C, Vasant Kunj, New Delhi, Delhi 110070",28.52290663,77.15668214,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Volltic DCS08,Delhi,New Delhi,"Golden Ikon Fleet Management, Iffco chowk delhi",28.52360775,77.08321547,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
IOCL Rajokri Station,Delhi,New Delhi,"NH 8 Exit 4, Samalka, New Delhi, Delhi 110037",28.5248,77.101,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
EV Plugin Charge Vasant Square Mall,Delhi,New Delhi,"Vasant Kunj Marg, Pocket 5, Sector B, Vasant Kunj, New Delhi, Delhi 110070",28.52544024,77.15590041,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
EESL Malviya Nagar Delhi,Delhi,New Delhi,"Guru Gobind Singh Marg, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017",28.53646664,77.21145062,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
PTC  IGI Airport,Delhi,New Delhi,"GI Airport, T3 Road, Indira Gandhi International Airport, New Delhi, Delhi - 110037",28.54851804,77.10435748,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
EESL SDA Market,Delhi,Delhi,"Unnamed Road, Block C 5, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016",28.54873377,77.19657963,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
BRPL Nehru Place,Delhi,New Delhi,"BSES Bhawan, near Kalkaji Mandir metro station, Nehru Place, New Delhi, Delhi 110019",28.5495423,77.2545699,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"Pacific Mall,  Dwarka",Delhi,Delhi,"Dwarka sector 21 metro station, PACIFIC MALL, Sector 22 Rd, Sector 21, Dwarka, New Delhi, Delhi 110077",28.5512199,77.056702,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
EESL R block GK1,Delhi,Delhi,"Hansraj Gupta Rd, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048",28.55155916,77.24469874,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
EESL Aurbindo Market Place,Delhi,New Delhi,"Block C 2, Bhim Nagri, Hauz Khas, New Delhi, Delhi 110016",28.55177869,77.2033166,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
EESL N Block GK1,Delhi,New Delhi,"N Block, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048",28.55560464,77.23371054,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL PVR Priya Delhi,Delhi,New Delhi,"61, Community Center, Basant Nagar, Basant Lok, Vasant Vihar, New Delhi, Delhi 110027",28.55773691,77.1579439,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Safderjung Enclave,Delhi,New Delhi,"Block B6, Humayunpur, Safdarjung Enclave, New Delhi, Delhi 110016",28.55917249,77.19648462,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
MG DELHI LAJPAT NAGAR,Delhi,NEW DELHI,"A-14, Ring Road, Lajpat nagar, Delhi 110024",28.564863,77.236743,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
IOCL Mathura Road,Delhi,New Delhi,"No A12, Mathura Rd, near Telephone Exchange, Friends Colony East, New Delhi, Delhi 110025",28.566,77.2664,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
IOCL Nehru Nagar Station,Delhi,New Delhi,"10-C, Nehru Nagar, Ring Rd, near Lajpat Nagar, New Delhi, Delhi 110065",28.5682,77.2531,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Delhi Haat,Delhi,Delhi,"NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023",28.572793,77.208662,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Dilli Haat,Delhi,New Delhi,"NDMC Parking, Dilli Haat, West Kidwai Nagar, New Delhi - 110023",28.57357604,77.207152,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Sarojini Nagar Market,Delhi,New Delhi,"Lal. Sai Hanuman mandir, Sarojini Nagar Market, Sarojini Nagar, New Delhi, Delhi 110023",28.57729829,77.19690865,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Laxmi Bai Market,Delhi,New Delhi,"26B, Sri Aurobindo Marg, Aviation Colony, INA Colony, New Delhi, Delhi 110003",28.577623,77.2038986,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
"IOCL Hundred Percent Filling & Service Station, Dwarka",Delhi,Delhi,"Sector 9, Dwarka, New Delhi, Delhi 110073",28.578641,77.05962,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Khanna Market 1,Delhi,New Delhi,"NDMC Parking, Opposite Goel Opticals, Khanna Market, Aliganj, Lodhi Colony, New Delhi -110003",28.580532,77.221048,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Maherchand market Delhi,Delhi,New Delhi,"Double story Market, Maherchand Lodhi Road , New Delhi - 110003",28.581051,77.227075,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
Indraprastha Gas Limited Shantipath,Delhi,New Delhi,"Shantipath Road, Shantipath, near Rail Museum, Moti Bagh, New Delhi, Delhi 110021",28.58267379,77.17947959,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Palika Maternity Hospital,Delhi,New Delhi,"Palika Maternity Hospital, block 11, Lodhi Colony, Near Khanna Market, New Delhi - 110003",28.583518,77.222057,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Khanna Market 2,Delhi,New Delhi,"NDMC Parking, Opposite Dory Pharmacy, Khanna Market, Aliganj Lodhi colony, New Delhi - 110003",28.584365,77.22054,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Yashwant Place Market,Delhi,New Delhi,"Yashwant Place, Satya Marg, Chanakyapuri, New Delhi, Delhi 110021",28.58556496,77.1913234,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL PSOI Club,Delhi,New Delhi,"PSOI Club Chanakyapuri, New Delhi, Delhi 110021",28.58664525,77.19360781,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Charak Palika Hospital,Delhi,New Delhi,"F 203, Moti Bagh 1, Block F, North West Moti Bagh, New Delhi, Delhi 110021",28.58704293,77.17767714,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
IOCL Dhaula Kuan Charging Station,Delhi,New Delhi,"Ring Rd, opposite Gurudwara, Smriti Vatika, North West Moti Bagh, New Delhi, Delhi 110021",28.5874,77.1713,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Jor Bagh Market,Delhi,New Delhi,"NMDC Parking, Outside RWA Park, Jor Bagh Market, Jor Bagh Colony Road, New Delhi - 110003",28.588117,77.217564,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
BSES Hazrat Nizamuddin,Delhi,New Delhi,"Nizamuddin Railway Station, Nizamuddin East, New Delhi -110013",28.5885055,77.2570236,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Lodhi Garden,Delhi,New Delhi,"NMDC Parking, Gate no 1, Lodhi Gardens, Lodhi Estate, Lodhi Road New Delhi - 110003",28.590402,77.220192,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
u00a0EESL Sushma Swaraj Bhawan,Delhi,Delhi,"Susma swaraj Bhawan, MEA, New Delhi",28.59583333,77.18055556,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Hotel Claridges,Delhi,New Delhi,"NDMC Parking, Side of Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi -110011",28.599477,77.215583,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
"IOCL - COCO Niti Marg, Chanakyapuri",Delhi,Delhi,"Niti Marg, ChanakyaPuri, New Delhi-110021",28.599629,77.195806,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Khan Market,Delhi,New Delhi,"NDMC Parking, Khan Market, New Delhi - 110003",28.600324,77.226883,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Prithviraj Market,Delhi,New Delhi,"NDMC Parking, Prithviraj Market, Prithviraj Ln, New Delhi - 110003",28.600735,77.226277,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Hotel Claridges,Delhi,New Delhi,"NDMC Parking, Side of Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi -110011",28.601201,77.215975,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Malcha Marg Market,Delhi,New Delhi,"NDMC Parking, Dharma Marg, block- Y, Diplomatic Enclave, Malcha Market, New Delhi - 110021",28.601809,77.186432,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
"IOCL - Ruchika Service Station, Mayur Vihar",Delhi,Delhi,"KONDLI GHARAOLI,  MAYUR VIHAR PH-III NEW DELHI-110096",28.6034988,77.3354221,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Press Club,Delhi,New Delhi,"1, Raisina Road, Near Central Secretariat Metro, Windsor Place, New Delhi, Delhi 110001",28.61743816,77.21362374,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
IOCL - AAUI Service Station ,Delhi,Delhi,IOCL at Plot No 1 I P Estate Ring Road New Delhi,28.6179662,77.2487894,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Chelmsford Club,Delhi,Delhi,"Outside Chelmsford Club/ Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi 110001",28.61826041,77.21256986,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Chelmsford Club,Delhi,Delhi,"Back of Hotel Claridges Near NDMC Power Sub nStation, Tees January Marg, nDr. APJ Abdul Kalam Road, New Delhi- 110003",28.61826041,77.21256986,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
EESL Chelmsford Club,Delhi,New Delhi,"Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi, Delhi 110001",28.61919904,77.21252935,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
IOCL Paul Motors Delhi,Delhi,Delhi,"Main Road, Sat Guru Ram Singh Rd, MS Block, Block F, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064",28.61986668,77.11398244,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
BSES RAPID CHARGING ZONE,Delhi,Delhi,"Narwana,Patparkang road,I-P Extension",28.62145,77.293556,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Akashwani Bhawan,Delhi,New Delhi,"Sansad Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001",28.62237102,77.21148694,AC Fast Charging,EV1,24-Jul,?10/kWh,"Wifi, Parking"
"IOCL - Citi Fuels, Virender Nagar",Delhi,Delhi,OPP.-VIRENDER NAGAR NEAR BHARATI COLLEGE NEW DELHI,28.622486,77.09547,DC Fast Charging,EV2,24-Jul,?12/kWh,"Wifi, Parking"
EESL Talkatora Garden,Delhi,New Delhi,"Rashtrapati Bhawan, President's Estate, New Delhi, Delhi 110004",28.62394449,77.19509853,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
EESL Bharat Sanchar Bhawan,Delhi,New Delhi,"Outside Bharat Sanchar Bhawan, Ashoke Road, Janpath, New Delhi - 110001",28.62433889,77.21983712,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
EESL Sansad Marg,Delhi,New Delhi,"NDMC Parking, Outside Standard Chartered Bank, Sardar Patel Bhawan, Sansad Marg, New Delhi - 110001",28.62463712,77.21405159,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL Talkatora Stadium,Delhi,New Delhi,"Talkatora stadium Presidents Estate, New Delhi - 110004",28.62576517,77.19489108,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
EESL FICCI Chowk,Delhi,New Delhi,"FICCI Chowk, Todermal Road Area, Mandi House, New Delhi, Delhi 110001",28.62703859,77.23189591,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
EESL Fab India,Delhi,New Delhi,"62, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001",28.62772522,77.21977647,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
EESL ICICI Bank Janpath,Delhi,New Delhi,"No 82, Janpath Rd, Janpath, Connaught Place, New Delhi, Delhi 110001",28.62891677,77.21975289,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL Barakhamba,Delhi,New Delhi,"Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001",28.62981766,77.22595347,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
BYPL Patparganj,Delhi,Delhi,"Near Swati Apartment, Mother Dairy Marg, I.P.Extension, Mandawali, New Delhi, Delhi 110092",28.6305311,77.2926978,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
EESL Gopal Das Building,Delhi,New Delhi,"New Barakhamba Rd, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",28.63143715,77.22343991,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
EESL HP Petrol Pump,Delhi,New Delhi,"Radial Rd Number 7, Block E, Connaught Place, New Delhi, Delhi 110001",28.63195905,77.22212172,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL Block B,Delhi,New Delhi,"Shop No. B-29, Inner Circle, New Delhi, Delhi 110001",28.6319879,77.21694388,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
Tata Power ,Delhi,Delhi,"PVR Naraina, Commercial Complex, Community Center, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina Industrial Area Phase 1, Naraina, New Delhi, Delhi 110028",28.6321091,77.1372683,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
EESL Block A,Delhi,New Delhi,"9 A, Phelps Building, Inner Circle, Connaught Place, New Delhi, Delhi 110001",28.63259875,77.21833827,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
EESL Van Heusen,Delhi,New Delhi,"Ground & Mazanine Floor, Rajiv Chowk, Block A, Connaught Place, New Delhi, Delhi 110001",28.63296432,77.21796241,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"EESL Block M, CP",Delhi,New Delhi,"K-11, Connaught Cir, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",28.63314358,77.22298998,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
EESL KTM,Delhi,New Delhi,"NDMC Parking, Opp South Indian Bank, Block - E , RR6, Middle Circle, connaught Place, New Delhi - 110001",28.63372677,77.22193874,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
EESL Shanker Market,Delhi,New Delhi,"11, Shankar Market, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",28.63382667,77.22352744,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL M Block,Delhi,New Delhi,"NDMC Parking, Outside Westebd Vedi Tailors, Block M, Middle Circle, Connaught Place, New Delhi - 110001",28.63385213,77.2218576,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
EESL Iqbal Bros,Delhi,New Delhi,"Marina Arcade, Middle Cir, Sector 1, Block G, Connaught Place, New Delhi, Delhi 110001",28.6339199,77.21740165,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL Jain Bhawan,Delhi,New Delhi,"Jain Bhawan, 12, Shaheed Bhagat Singh Marg, Gole Market, New Delhi, Delhi 110001",28.6340764,77.20743317,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL Snow White,Delhi,New Delhi,"D-8, D Block, Connaught Place, New Delhi, Delhi 110001",28.63410545,77.22086228,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
EESL Croma,Delhi,New Delhi,"Ground Floor, Odeon Cine Complex, Middle Cir, D Block, Connaught Place, New Delhi, Delhi 110001",28.63418123,77.22131977,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
EESL Block H,Delhi,New Delhi,"Connaught Cir, Block H, Connaught Place, New Delhi, Delhi 110001",28.63455142,77.21791736,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
EESL Ferns n Petal,Delhi,New Delhi,"C-17.Inner Circle Opp.Odean Cinema, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001",28.63457602,77.22062451,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
EESL PVR Plaza,Delhi,New Delhi,"Plaza Mall, Connaught Cir, Block H, Connaught Place, New Delhi, Delhi 110001",28.63518078,77.21960047,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
AARGO CSC MINTO ROAD,Delhi,NEW DELHI,Unknown,28.63547,77.2213,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
"Pacific Mall, Tagore Garden",Delhi,Delhi,"Najafgarh Rd, Tagore Garden, Tilak Nagar, New Delhi, Delhi 110018",28.6422188,77.1058913,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
Tata Power ,Delhi,Delhi,"Videocon Tower, Jhandewalan, E3/15, Block E3, Jhandewalan Extension, Jhandewalan, New Delhi - 110005",28.6449172,77.2025135,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Oyo Townhouse 118,Delhi,delhi,"20, Gagan Vihar, Krishna Nagar ",28.646011,77.296796,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
Mealodroma,Delhi,delhi,"A6, 110027, Najafgarh Rd, Vishal Enclave, Rajouri Garden, Delhi, 110027",28.6486023,77.1147014,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
ElectriVA Test Station,Delhi,New Delhi,"3409/1, 3rd Floor, Desh Bandhu Gupta Rd, Karol Bagh, New Delhi-110005",28.6539,77.1905,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EV Plugin Charge Cross River Mall,Delhi,New Delhi,"Cross River Mall, Plot No - 9B & 9C, Basement, 2, CBD Ground, Shahdara, New Delhi, Delhi 110032",28.65740137,77.30219421,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
Tata Power ,Delhi,Delhi,"Tanga Stand, Moti Nagar, MCD Parking, Tanga Stand Road, Motinagar metro station, Moti Nagar, Delhi, 110015",28.6591233,77.1436388,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
MG DELHI SHIVAJI MARG,Delhi,NEW DELHI,PLOT NO 13 SHIVAJI MARG DELHI 110015 NEW DELHI,28.66196,77.152242,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
"Sagar Motors, Dilshad Garden",Delhi,Delhi,"No ZB/43 487 & ZB, 44 487, Dilshad Garden, New Delhi, Delhi 110095",28.676246,77.31768,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
"IOCL - Tikri Gas, Delhi",Delhi,Delhi,"Rohtak Road, Block C, Tyagi Vihar, Ghevra, Delhi, 110072",28.6868847,76.9849286,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
Oyo Townhouse 381,Delhi,delhi,"D/59, New Seemapuri Rd, Pocket E, Dilshad Colony New Simapuri, Dilshad Garden",28.68902,77.323102,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
Tata Power ,Delhi,Delhi,"Netaji Subash Place, Pitampura, MCD, Netaji Subhash Place, Pitampura, Delhi, 110034",28.6912791,77.1523963,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Pacific Mall, Netaji Subash Palace",Delhi,Delhi,"Pitam Pura, New Delhi, Delhi 110034",28.6933409,77.1531325,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
HP Pitam Pura DC Charging Station,Delhi,New Delhi,"HP PETROL PUMP - AUTO CARE CENTRE PITAM PURA, Pitampura, Delhi, India",28.6962,77.155,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
Tata Power ,Delhi,Delhi,"Parking Near Manglam Place, Rohini, MCD parking Near Mangalam Palace, Rohini Sector 3, 110085",28.6981417,77.1164514,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
"IOCL - Gay Service Station, Azadpur",Delhi,Delhi,"Near Azadpur, New Delhi,110033",28.703312,77.181109,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Wifi
Tata Power ,Delhi,Delhi,"MVID MCD Hospital, Mukherjee Nagar, MVID MCD Hospital Parking, Tagore Park Extension, Mukherjee Nagar, Delhi, 110009",28.7036992,77.2044734,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Tata Power ,Delhi,Delhi,"Naniwala Bagh Commercial Complex, Azadpur, Commercial Complex, Gopal Nagar, Azadpur, New Delhi, Delhi 110009",28.709831,77.17765,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Wifi
IOCL Risal Petro Delhi,Delhi,Delhi,"Burari Rd, opposite Sta Tpt Authority, Laldora, Jharoda, Jharoda Majra Burari, New Delhi, Delhi 110084",28.7324265,77.1986248,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, Parking"
Tata Power ,Delhi,Delhi,"Ssensse Hotel, Sec 25, PLOT NO.28, POCKET 5A, SECTOR 25, ROHINI NEW Delhi 110085",28.735847,77.093263,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Parking
NDSE Grid BRPL,Delhi,New Delhi,"South Extension, Block E, South Extension II, New Delhi, Delhi 110049",28.86883053,77.14376226,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"Wifi, Parking"
Hotel Reddison Square Katra AC Charging Station,Delhi,Jammu and Kashmir,"Hotel Reddison Square, near shrine board central office, Katra, Jammu and Kashmir 182301, Phone No 9310843937",32.9867,74.9238,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
Hotel Dolphin AC Charging Station,Delhi,Jammu and Kashmir,"Hotel Dolphin, Railway Rd, Katra, Jammu and Kashmir 182301",32.9892,74.9289,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, Parking"
Hotel Mount View International AC Charging Station,Delhi,Jammu and Kashmir,"Hount Mount View International, Jammu Rd, Vaishnodevi, Katra, Jammu and Kashmir 182301",32.9918,74.9306,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Wifi
"AIRIA MALL, Sec 68 Sohna Road",Haryana,Gurgaon,"Sector 68, Sohna Road, Gurgaon 122018n",28.383022,77.05228,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
"Vatika Market Place II, Sector 83",Haryana,Gurgaon,"Sector 83, Gurugram, Haryana - 122004",28.391085,76.97266,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, Parking"
"Worldmark Gurgaon, Sector 65",Haryana,Gurgaon,"Worldmark Gurgaon Maidawas Rd, Sector 65, Gurugram, Haryana 122001",28.3977181,77.0715213,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Vatika Market Place I, Sector 84",Haryana,Gurgaon,"Sector 84, Gurugram, Haryana 122004",28.4022133,76.969045,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, Parking"
"DLF - The Crest, Sec 43",Haryana,Gurgaon,"DLF Phase 5, Sector 43, Gurugram, Haryana 122002",28.4438196,77.1117253,DC Fast Charging,EV2,24-Jul,?11 k/Wh,Wifi
"ARDEE MALL, Sec 52 Gurgaon",Haryana,Gurgaon,"Ardee City Road, Sector 52, Gurgaon-122022",28.444672,77.08082,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, Parking"
"DLF - The Camellias, Golf Course Road",Haryana,Gurgaon,"The Camellias, Golf Course Road , Gurgaon - 122009",28.451114,77.100126,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
"IOCL - Jai Sai Motors, Okhla Phase 1",Delhi,Delhi,"Okhla Phase - 1, near Hotel Crown Plaza, New Delhi, Delhi 110020",28.527674,77.273003,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"IOCL - WELCOME MOTORS, Saket",Delhi,Delhi,SAKET DISST. CENTRE SAKET N.DELHI - 110017,28.5279341,77.2156347,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
"IOCL - Intimate Filling Station, Soami Nagar",Delhi,Delhi,"Panchsheel Marg, Soami Nagar North, New Delhi- 110049",28.543012,77.220429,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, Parking"
"Worldmark 2, Aerocity",Delhi,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5494799,77.1213702,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
"Pacific Mall,  Dwarka",Delhi,Delhi,"Dwarka sector 21 metro station, PACIFIC MALL, Sector 22 Rd, Sector 21, Dwarka, New Delhi, Delhi 110077",28.5512199,77.056702,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
"Worldmark 3, Aerocity",Delhi,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5516849,77.1216672,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"IOCL - Sabarwal Service Station, RK Puram",Delhi,Delhi,"Tamil Sangam Marg, Sector 5, Rama Krishna Puram, New Delhi-110022",28.564625,77.177461,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
"GO AUTO/ Treo Tata, Safdargunj",Delhi,Delhi,"A-2/14, Safdarjung Enclave, , Delhi, Delhi - 110029",28.56483,77.18891,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"No Wifi, Parking"
MG DELHI LAJPAT NAGAR,Delhi,NEW DELHI,"A-14, Ring Road, Lajpat nagar, Delhi 110024",28.564863,77.236743,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
"Westside, Lajpat Nagar",Delhi,Delhi,"A-15, Alankar Cinema Building, Feroze Gandhi Marg, Lajpat Nagar III, New Delhi 110024",28.56817,77.24112,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
EESL Delhi Haat,Delhi,Delhi,"NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023",28.572793,77.208662,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
